PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,dataset,duplicate_count,duplicate
36328744,Single-cell RNA sequencing analysis reveals the relationship of bone marrow and osteopenia in STZ-induced type 1 diabetic mice,"Zhong J, Mao X, Li H, Shen G, Cao X, He N, Wang J, Xu L, Chen J, Song X, Liu S, Zhang X, Shen Y, Wang LL, Xiang C, Chen YY.",J Adv Res. 2022 Nov;41:145-158. doi: 10.1016/j.jare.2022.01.006. Epub 2022 Jan 21.,Zhong J,J Adv Res,2022,2022/11/03,PMC9637485,,10.1016/j.jare.2022.01.006,"search_01, search_02",2,duplicate
26497626,Resveratrol prevents alveolar bone loss in an experimental rat model of periodontitis,"Bhattarai G, Poudel SB, Kook SH, Lee JC.",Acta Biomater. 2016 Jan;29:398-408. doi: 10.1016/j.actbio.2015.10.031. Epub 2015 Oct 20.,Bhattarai G,Acta Biomater,2016,2015/10/27,,,10.1016/j.actbio.2015.10.031,"search_01, search_02",2,duplicate
32783967,Deep learning for 3D imaging and image analysis in biomineralization research,"Reznikov N, Buss DJ, Provencher B, McKee MD, Piché N.",J Struct Biol. 2020 Oct 1;212(1):107598. doi: 10.1016/j.jsb.2020.107598. Epub 2020 Aug 9.,Reznikov N,J Struct Biol,2020,2020/08/14,,,10.1016/j.jsb.2020.107598,"search_01, search_013, search_014, search_015, search_02, search_020, search_021, search_03",8,duplicate
38385868,Semi-Automated MicroCT Analysis of Bone Anatomy and Mineralization in Mouse Models,"Spoutil F, Dlugosova S, Varga I, Aranaz-Novaliches G, Novosadova V, Prochazkova M, Sedlacek R, Prochazka J.",Curr Protoc. 2024 Feb;4(2):e980. doi: 10.1002/cpz1.980.,Spoutil F,Curr Protoc,2024,2024/02/22,,,10.1002/cpz1.980,"search_01, search_013, search_014, search_015, search_02, search_03",6,duplicate
37387366,PRRX1(+)MSCs Enhance Mandibular Regeneration during Distraction Osteogenesis,"Jiang WD, Zhu PQ, Zhang T, Liao FC, Jiang PP, Zhou N, Wang XD, Huang XP.",J Dent Res. 2023 Aug;102(9):1058-1068. doi: 10.1177/00220345231176522. Epub 2023 Jun 30.,Jiang WD,J Dent Res,2023,2023/06/30,,,10.1177/00220345231176522,"search_01, search_02, search_03",3,duplicate
36327650,Segmentation of trabecular bone microdamage in Xray microCT images using a two-step deep learning method,"Caron R, Londono I, Seoud L, Villemure I.",J Mech Behav Biomed Mater. 2023 Jan;137:105540. doi: 10.1016/j.jmbbm.2022.105540. Epub 2022 Oct 25.,Caron R,J Mech Behav Biomed Mater,2023,2022/11/03,,,10.1016/j.jmbbm.2022.105540,"search_01, search_013, search_014, search_02",4,duplicate
37445896,Sirt6 Activation Ameliorates Inflammatory Bone Loss in Ligature-Induced Periodontitis in Mice,"Lee MJ, Ryu HH, Hwang JW, Kim JR, Cho ES, Choi JK, Moon YJ.",Int J Mol Sci. 2023 Jun 27;24(13):10714. doi: 10.3390/ijms241310714.,Lee MJ,Int J Mol Sci,2023,2023/07/14,PMC10341680,,10.3390/ijms241310714,"search_01, search_02",2,duplicate
34450416,Deep learning approach to assess damage mechanics of bone tissue,"Shen SC, Peña Fernández M, Tozzi G, Buehler MJ.",J Mech Behav Biomed Mater. 2021 Nov;123:104761. doi: 10.1016/j.jmbbm.2021.104761. Epub 2021 Aug 14.,Shen SC,J Mech Behav Biomed Mater,2021,2021/08/27,,,10.1016/j.jmbbm.2021.104761,"search_01, search_013, search_014, search_015, search_02, search_020, search_021, search_03",8,duplicate
35964469,Ensemble learning and test-time augmentation for the segmentation of mineralized cartilage versus bone in high-resolution microCT images,"Léger J, Leyssens L, Kerckhofs G, De Vleeschouwer C.",Comput Biol Med. 2022 Sep;148:105932. doi: 10.1016/j.compbiomed.2022.105932. Epub 2022 Aug 2.,Léger J,Comput Biol Med,2022,2022/08/14,,,10.1016/j.compbiomed.2022.105932,"search_01, search_013, search_014, search_02, search_020",5,duplicate
37166429,Identification and validation of metabolism-related genes signature and immune infiltration landscape of rheumatoid arthritis based on machine learning,"Guo Z, Ma Y, Wang Y, Xiang H, Cui H, Fan Z, Zhu Y, Xing D, Chen B, Tao H, Guo Z, Wu X.",Aging (Albany NY). 2023 May 10;15(9):3807-3825. doi: 10.18632/aging.204714. Epub 2023 May 10.,Guo Z,Aging (Albany NY),2023,2023/05/11,PMC10449312,,10.18632/aging.204714,"search_01, search_013, search_014, search_02",4,duplicate
27064596,Runx2/DICER/miRNA Pathway in Regulating Osteogenesis,"Zheng L, Tu Q, Meng S, Zhang L, Yu L, Song J, Hu Y, Sui L, Zhang J, Dard M, Cheng J, Murray D, Tang Y, Lian JB, Stein GS, Chen J.",J Cell Physiol. 2017 Jan;232(1):182-91. doi: 10.1002/jcp.25406. Epub 2016 Apr 26.,Zheng L,J Cell Physiol,2017,2016/04/12,PMC5028245,NIHMS777311,10.1002/jcp.25406,"search_01, search_02",2,duplicate
38083338,Towards an Informed CNN for Bone SR-microCT Image Classification with an Unsupervised Patched-based Image Clustering,"Poles I, D'Arnese E, Buccino F, Vergani L, Santambrogio MD.",Annu Int Conf IEEE Eng Med Biol Soc. 2023 Jul;2023:1-4. doi: 10.1109/EMBC40787.2023.10341140.,Poles I,Annu Int Conf IEEE Eng Med Biol Soc,2023,2023/12/12,,,10.1109/EMBC40787.2023.10341140,"search_01, search_013, search_014, search_015, search_02, search_03",6,duplicate
37792417,The effect of osteocyte-derived RANKL on bone graft remodeling: An in vivo experimental study,"Feher B, Kampleitner C, Heimel P, Tangl S, Helms JA, Kuchler U, Gruber R.",Clin Oral Implants Res. 2023 Dec;34(12):1417-1427. doi: 10.1111/clr.14187. Epub 2023 Oct 4.,Feher B,Clin Oral Implants Res,2023,2023/10/04,,,10.1111/clr.14187,"search_01, search_02, search_03",3,duplicate
25653638,Non-linear pattern formation in bone growth and architecture,Salmon P.,Front Endocrinol (Lausanne). 2015 Jan 20;5:239. doi: 10.3389/fendo.2014.00239. eCollection 2014.,Salmon P,Front Endocrinol (Lausanne),2015,2015/02/06,PMC4299519,,10.3389/fendo.2014.00239,search_01,1,not
37730735,Leptin receptor gene deficiency minimally affects osseointegration in rats,"Jolic M, Ruscsák K, Emanuelsson L, Norlindh B, Thomsen P, Shah FA, Palmquist A.",Sci Rep. 2023 Sep 20;13(1):15631. doi: 10.1038/s41598-023-42379-5.,Jolic M,Sci Rep,2023,2023/09/20,PMC10511412,,10.1038/s41598-023-42379-5,"search_01, search_02, search_03",3,duplicate
25086673,Glucocorticoid-induced osteoporosis in growing rats,"Lin S, Huang J, Zheng L, Liu Y, Liu G, Li N, Wang K, Zou L, Wu T, Qin L, Cui L, Li G.",Calcif Tissue Int. 2014 Oct;95(4):362-73. doi: 10.1007/s00223-014-9899-7. Epub 2014 Aug 3.,Lin S,Calcif Tissue Int,2014,2014/08/04,,,10.1007/s00223-014-9899-7,"search_01, search_013, search_014, search_02",4,duplicate
35956341,Omega-9 Modifies Viscoelasticity and Augments Bone Strength and Architecture in a High-Fat Diet-Fed Murine Model,"Omer M, Ali H, Orlovskaya N, Ballesteros A, Cheong VS, Martyniak K, Wei F, Collins BE, Yarmolenko SN, Asiatico J, Kinzel M, Ngo C, Sankar J, Calder A, Gilbertson T, Meckmongkol T, Ghosh R, Coathup M.",Nutrients. 2022 Jul 31;14(15):3165. doi: 10.3390/nu14153165.,Omer M,Nutrients,2022,2022/08/12,PMC9370223,,10.3390/nu14153165,search_01,1,not
36402366,Open-source pipeline for automatic segmentation and microstructural analysis of murine knee subchondral bone,"Mahdi H, Hardisty M, Fullerton K, Vachhani K, Nam D, Whyne C.",Bone. 2023 Feb;167:116616. doi: 10.1016/j.bone.2022.116616. Epub 2022 Nov 17.,Mahdi H,Bone,2023,2022/11/19,,,10.1016/j.bone.2022.116616,"search_01, search_013, search_014, search_019, search_02, search_022, search_023, search_026, search_027",9,duplicate
33782948,Automated analysis of rabbit knee calcified cartilage morphology using micro-computed tomography and deep learning,"Rytky SJO, Huang L, Tanska P, Tiulpin A, Panfilov E, Herzog W, Korhonen RK, Saarakkala S, Finnilä MAJ.",J Anat. 2021 Aug;239(2):251-263. doi: 10.1111/joa.13435. Epub 2021 Mar 29.,Rytky SJO,J Anat,2021,2021/03/30,PMC8273618,,10.1111/joa.13435,"search_01, search_013, search_014, search_015, search_02, search_03",6,duplicate
33434328,Severity of Megakaryocyte-Driven Osteosclerosis in Mpig6b-Deficient Mice Is Sex-Linked,"Stavnichuk M, Tauer JT, Nagy Z, Mazharian A, Welman M, Lordkipanidzé M, Senis YA, Komarova SV.",J Bone Miner Res. 2021 Apr;36(4):803-813. doi: 10.1002/jbmr.4245. Epub 2021 Feb 8.,Stavnichuk M,J Bone Miner Res,2021,2021/01/12,,,10.1002/jbmr.4245,"search_01, search_02, search_03",3,duplicate
34544016,Can DXA image-based deep learning model predict the anisotropic elastic behavior of trabecular bone?,"Xiao P, Haque E, Zhang T, Dong XN, Huang Y, Wang X.",J Mech Behav Biomed Mater. 2021 Dec;124:104834. doi: 10.1016/j.jmbbm.2021.104834. Epub 2021 Sep 15.,Xiao P,J Mech Behav Biomed Mater,2021,2021/09/20,,,10.1016/j.jmbbm.2021.104834,"search_01, search_013, search_014, search_02, search_020, search_021",6,duplicate
37850158,Breast Cancer Induced Bone Osteolysis Prediction Using Temporal Variational Autoencoders,"Xiong W, Yeung N, Wang S, Liao H, Wang L, Luo J.",BME Front. 2022 Apr 2;2022:9763284. doi: 10.34133/2022/9763284. eCollection 2022.,Xiong W,BME Front,2022,2023/10/18,PMC10521666,,10.34133/2022/9763284,"search_01, search_013, search_014, search_02",4,duplicate
36384160,FasL is a catabolic factor in alveolar bone homeostasis,"Apaza Alccayhuaman KA, Heimel P, Lee JS, Tangl S, Kuchler U, Marchesan J, Panahipour L, Lettner S, Matalová E, Gruber R.",J Clin Periodontol. 2023 Mar;50(3):396-405. doi: 10.1111/jcpe.13750. Epub 2022 Nov 25.,Apaza Alccayhuaman KA,J Clin Periodontol,2023,2022/11/17,PMC10946845,,10.1111/jcpe.13750,"search_01, search_02, search_03",3,duplicate
32608132,Acid bone lysates reduce bone regeneration in rat calvaria defects,"Strauss FJ, Kuchler U, Kobatake R, Heimel P, Tangl S, Gruber R.",J Biomed Mater Res A. 2021 May;109(5):659-665. doi: 10.1002/jbm.a.37050. Epub 2020 Jul 10.,Strauss FJ,J Biomed Mater Res A,2021,2020/07/02,PMC7984281,,10.1002/jbm.a.37050,"search_01, search_02, search_03",3,duplicate
32695850,Prediction of trabecular bone architectural features by deep learning models using simulated DXA images,"Xiao P, Zhang T, Dong XN, Han Y, Huang Y, Wang X.",Bone Rep. 2020 Jul 8;13:100295. doi: 10.1016/j.bonr.2020.100295. eCollection 2020 Dec.,Xiao P,Bone Rep,2020,2020/07/23,PMC7363649,,10.1016/j.bonr.2020.100295,"search_01, search_013, search_020",3,duplicate
34754768,Application of machine learning classifiers for microcomputed tomography data assessment of mouse bone microarchitecture,"Coulombe JC, Mullen ZK, Lynch ME, Stodieck LS, Ferguson VL.",MethodsX. 2021 Aug 24;8:101497. doi: 10.1016/j.mex.2021.101497. eCollection 2021.,Coulombe JC,MethodsX,2021,2021/11/10,PMC8563473,,10.1016/j.mex.2021.101497,"search_01, search_013, search_015, search_03",4,duplicate
35614222,Morphology of Palaeospondylus shows affinity to tetrapod ancestors,"Hirasawa T, Hu Y, Uesugi K, Hoshino M, Manabe M, Kuratani S.",Nature. 2022 Jun;606(7912):109-112. doi: 10.1038/s41586-022-04781-3. Epub 2022 May 25.,Hirasawa T,Nature,2022,2022/05/25,,,10.1038/s41586-022-04781-3,"search_01, search_02, search_03",3,duplicate
33777595,"Clinical Micro-CT Empowered by Interior Tomography, Robotic Scanning, and Deep Learning","Li M, Fang Z, Cong W, Niu C, Wu W, Uher J, Bennett J, Rubinstein JT, Wang GE.",IEEE Access. 2020;8:229018-229032. doi: 10.1109/access.2020.3046187. Epub 2020 Dec 21.,Li M,IEEE Access,2020,2021/03/29,PMC7996632,NIHMS1658873,10.1109/access.2020.3046187,"search_01, search_013, search_014, search_02",4,duplicate
35946436,Intermittent Parathyroid Hormone Alters Gut Microbiota in Ovariectomized Osteoporotic Rats,"Zhou J, Wang R, Zhao R, Guo X, Gou P, Bai H, Lei P, Xue Y.",Orthop Surg. 2022 Sep;14(9):2330-2338. doi: 10.1111/os.13419. Epub 2022 Aug 10.,Zhou J,Orthop Surg,2022,2022/08/10,PMC9483047,,10.1111/os.13419,"search_01, search_02",2,duplicate
35614082,"MusMorph, a database of standardized mouse morphology data for morphometric meta-analyses","Devine J, Vidal-García M, Liu W, Neves A, Lo Vercio LD, Green RM, Richbourg HA, Marchini M, Unger CM, Nickle AC, Radford B, Young NM, Gonzalez PN, Schuler RE, Bugacov A, Rolian C, Percival CJ, Williams T, Niswander L, Calof AL, Lander AD, Visel A, Jirik FR, Cheverud JM, Klein OD, Birnbaum RY, Merrill AE, Ackermann RR, Graf D, Hemberger M, Dean W, Forkert ND, Murray SA, Westerberg H, Marcucio RS, Hallgrímsson B.",Sci Data. 2022 May 25;9(1):230. doi: 10.1038/s41597-022-01338-x.,Devine J,Sci Data,2022,2022/05/25,PMC9133120,,10.1038/s41597-022-01338-x,"search_01, search_013, search_014, search_015, search_02, search_03",6,duplicate
36712355,Hip osteoarthritis: A novel network analysis of subchondral trabecular bone structures,"Dorraki M, Muratovic D, Fouladzadeh A, Verjans JW, Allison A, Findlay DM, Abbott D.",PNAS Nexus. 2022 Nov 21;1(5):pgac258. doi: 10.1093/pnasnexus/pgac258. eCollection 2022 Nov.,Dorraki M,PNAS Nexus,2022,2023/01/30,PMC9802325,,10.1093/pnasnexus/pgac258,"search_01, search_013, search_014, search_02, search_020",5,duplicate
35461315,Spatial links between subchondral bone architectural features and cartilage degeneration in osteoarthritic joints,"Ajami S, Javaheri B, Chang YM, Maruthainar N, Khan T, Donaldson J, Pitsillides AA, Liu C.",Sci Rep. 2022 Apr 23;12(1):6694. doi: 10.1038/s41598-022-10600-6.,Ajami S,Sci Rep,2022,2022/04/24,PMC9035167,,10.1038/s41598-022-10600-6,"search_01, search_013, search_014, search_02",4,duplicate
31917770,Intrinsic Measures and Shape Analysis of the Intratemporal Facial Nerve,"Hudson TJ, Gare B, Allen DG, Ladak HM, Agrawal SK.",Otol Neurotol. 2020 Mar;41(3):e378-e386. doi: 10.1097/MAO.0000000000002552.,Hudson TJ,Otol Neurotol,2020,2020/01/10,,,10.1097/MAO.0000000000002552,"search_01, search_013, search_023, search_026",4,duplicate
34095987,Osteoconductive properties of upside-down bilayer collagen membranes in rat calvarial defects,"Feher B, Apaza Alccayhuaman KA, Strauss FJ, Lee JS, Tangl S, Kuchler U, Gruber R.",Int J Implant Dent. 2021 Jun 7;7(1):50. doi: 10.1186/s40729-021-00333-y.,Feher B,Int J Implant Dent,2021,2021/06/07,PMC8180471,,10.1186/s40729-021-00333-y,"search_01, search_02, search_03",3,duplicate
37747411,Embryonic cranial cartilage defects in the Fgfr3(Y367C) (/+) mouse model of achondroplasia,"Motch Perrine SM, Sapkota N, Kawasaki K, Zhang Y, Chen DZ, Kawasaki M, Durham EL, Heuzé Y, Legeai-Mallet L, Richtsmeier JT.",Anat Rec (Hoboken). 2023 Sep 25:10.1002/ar.25327. doi: 10.1002/ar.25327. Online ahead of print.,Motch Perrine SM,Anat Rec (Hoboken),2023,2023/09/25,PMC10961250,NIHMS1931515,10.1002/ar.25327,"search_01, search_013, search_014, search_015, search_03, search_09",6,duplicate
38729290,A reliable deep-learning-based method for alveolar bone quantification using a murine model of periodontitis and micro-computed tomography imaging,"Xi R, Ali M, Zhou Y, Tizzano M.",J Dent. 2024 Jul;146:105057. doi: 10.1016/j.jdent.2024.105057. Epub 2024 May 8.,Xi R,J Dent,2024,2024/05/10,PMC11288397,NIHMS2001322,10.1016/j.jdent.2024.105057,"search_01, search_013, search_014, search_015, search_019, search_02, search_022, search_03",8,duplicate
37573402,The healing capacity and osteogenesis pattern of demineralized dentin matrix (DDM)-fibrin glue (FG) compound,"Bao J, Fu X, Wu Y, Yang S, Ren X, Fang X, Yuan Q, Xie Z, Seriwatanachai D.",Sci Rep. 2023 Aug 12;13(1):13140. doi: 10.1038/s41598-023-40258-7.,Bao J,Sci Rep,2023,2023/08/12,PMC10423223,,10.1038/s41598-023-40258-7,"search_01, search_02",2,duplicate
29740057,Mechanical adaptation of trabecular bone morphology in the mammalian mandible,"Watson PJ, Fitton LC, Meloro C, Fagan MJ, Gröning F.",Sci Rep. 2018 May 8;8(1):7277. doi: 10.1038/s41598-018-25597-0.,Watson PJ,Sci Rep,2018,2018/05/10,PMC5940912,,10.1038/s41598-018-25597-0,"search_01, search_013, search_014, search_02",4,duplicate
32396233,miRNA-21 deficiency impairs alveolar socket healing in mice,"Strauss FJ, Stähli A, Kobatake R, Tangl S, Heimel P, Apaza Alccayhuaman KA, Schosserer M, Hackl M, Grillari J, Gruber R.",J Periodontol. 2020 Dec;91(12):1664-1672. doi: 10.1002/JPER.19-0567. Epub 2020 Jun 20.,Strauss FJ,J Periodontol,2020,2020/05/13,PMC7818433,,10.1002/JPER.19-0567,search_01,1,not
32687794,Ranitidine Impairs Bone Healing and Implant Osseointegration in Rats' Tibiae,"Alshahrani NS, Abu-Nada L, Ramirez Garcia-Luna JL, Al-Hamed FS, Alamri A, Makhoul NM, Tamimi F.",J Oral Maxillofac Surg. 2020 Nov;78(11):1943-1952. doi: 10.1016/j.joms.2020.06.027. Epub 2020 Jun 26.,Alshahrani NS,J Oral Maxillofac Surg,2020,2020/07/21,,,10.1016/j.joms.2020.06.027,"search_01, search_02, search_03",3,duplicate
34842849,Generation of Vertebra Micro-CT-like Image from MDCT: A Deep-Learning-Based Image Enhancement Approach,"Jin D, Zheng H, Zhao Q, Wang C, Zhang M, Yuan H.",Tomography. 2021 Nov 12;7(4):767-782. doi: 10.3390/tomography7040064.,Jin D,Tomography,2021,2021/11/29,PMC8628970,,10.3390/tomography7040064,"search_01, search_013, search_014, search_02",4,duplicate
36369743,Quantification and comparison of the regional acceleratory phenomenon in bone following piezosurgery or bur osteotomy: A pilot study in rats,"Battista MD, Kernitsky J, Exarchos E, Ohira T, Dibart S.",Clin Exp Dent Res. 2023 Feb;9(1):66-74. doi: 10.1002/cre2.689. Epub 2022 Nov 11.,Battista MD,Clin Exp Dent Res,2023,2022/11/12,PMC9932235,,10.1002/cre2.689,"search_01, search_013, search_014, search_02",4,duplicate
33483297,Repopulation of decellularised articular cartilage by laser-based matrix engraving,"Nürnberger S, Schneider C, Keibl C, Schädl B, Heimel P, Monforte X, Teuschl AH, Nalbach M, Thurner PJ, Grillari J, Redl H, Wolbank S.",EBioMedicine. 2021 Feb;64:103196. doi: 10.1016/j.ebiom.2020.103196. Epub 2021 Jan 19.,Nürnberger S,EBioMedicine,2021,2021/01/23,PMC7910698,,10.1016/j.ebiom.2020.103196,"search_01, search_02",2,duplicate
32181340,Lasting organ-level bone mechanoadaptation is unrelated to local strain,"Javaheri B, Razi H, Gohin S, Wylie S, Chang YM, Salmon P, Lee PD, Pitsillides AA.",Sci Adv. 2020 Mar 6;6(10):eaax8301. doi: 10.1126/sciadv.aax8301. eCollection 2020 Mar.,Javaheri B,Sci Adv,2020,2020/03/18,PMC7060058,,10.1126/sciadv.aax8301,search_01,1,not
38817550,Temporal bone marrow of the rat and its connections to the inner ear,"Perin P, Cossellu D, Vivado E, Batti L, Gantar I, Voigt FF, Pizzala R.",Front Neurol. 2024 May 16;15:1386654. doi: 10.3389/fneur.2024.1386654. eCollection 2024.,Perin P,Front Neurol,2024,2024/05/31,PMC11137668,,10.3389/fneur.2024.1386654,search_01,1,not
38381833,From breast cancer cell homing to the onset of early bone metastasis: The role of bone (re)modeling in early lesion formation,"Young SAE, Heller AD, Garske DS, Rummler M, Qian V, Ellinghaus A, Duda GN, Willie BM, Grüneboom A, Cipitria A.",Sci Adv. 2024 Feb 23;10(8):eadj0975. doi: 10.1126/sciadv.adj0975. Epub 2024 Feb 21.,Young SAE,Sci Adv,2024,2024/02/21,PMC10881061,,10.1126/sciadv.adj0975,"search_01, search_02",2,duplicate
38074790,A Super-Resolution Diffusion Model for Recovering Bone Microstructure from CT Images,"Chan TJ, Rajapakse CS.",Radiol Artif Intell. 2023 Sep 20;5(6):e220251. doi: 10.1148/ryai.220251. eCollection 2023 Nov.,Chan TJ,Radiol Artif Intell,2023,2023/12/11,PMC10698592,,10.1148/ryai.220251,"search_01, search_013, search_014, search_02",4,duplicate
30403537,3D human bone marrow stromal and endothelial cell spheres promote bone healing in an osteogenic niche,"Inglis S, Kanczler JM, Oreffo ROC.",FASEB J. 2019 Mar;33(3):3279-3290. doi: 10.1096/fj.201801114R. Epub 2018 Nov 7.,Inglis S,FASEB J,2019,2018/11/08,PMC6404559,,10.1096/fj.201801114R,"search_01, search_02, search_03",3,duplicate
37001571,Diosgenin reduces bone loss through the regulation of gut microbiota in ovariectomized rats,"Song C, Ma Y, Wang Y, Li P, Chen Y, Liu H, Zhang Z.",Gene. 2023 Jun 15;869:147383. doi: 10.1016/j.gene.2023.147383. Epub 2023 Mar 29.,Song C,Gene,2023,2023/03/31,,,10.1016/j.gene.2023.147383,"search_01, search_02",2,duplicate
33244765,Automated resolution independent method for comparing in vivo and dry trabecular bone,"Saers JPP, DeMars LJ, Stephens NB, Jashashvili T, Carlson KJ, Gordon AD, Ryan TM, Stock JT.",Am J Phys Anthropol. 2021 Apr;174(4):822-831. doi: 10.1002/ajpa.24181. Epub 2020 Nov 27.,Saers JPP,Am J Phys Anthropol,2021,2020/11/27,,,10.1002/ajpa.24181,"search_01, search_02, search_06",3,duplicate
26104807,Apparent- and Tissue-Level Yield Behaviors of L4 Vertebral Trabecular Bone and Their Associations with Microarchitectures,"Gong H, Wang L, Fan Y, Zhang M, Qin L.",Ann Biomed Eng. 2016 Apr;44(4):1204-23. doi: 10.1007/s10439-015-1368-6. Epub 2015 Jun 24.,Gong H,Ann Biomed Eng,2016,2015/06/25,,,10.1007/s10439-015-1368-6,"search_01, search_013, search_014, search_015, search_02, search_03",6,duplicate
36318110,Early patellofemoral cartilage and bone pathology in a rat model of noninvasive anterior cruciate ligament rupture,"Fleischer MM, Hartner SE, Newton MD, Baker KC, Maerz T.",Connect Tissue Res. 2023 Mar;64(2):175-185. doi: 10.1080/03008207.2022.2136571. Epub 2022 Nov 1.,Fleischer MM,Connect Tissue Res,2023,2022/11/01,,,10.1080/03008207.2022.2136571,"search_01, search_02, search_03",3,duplicate
32109842,Microstructural analysis of bony alterations in a historic case of actinomycosis,"Schamall D, Nebot Valenzuela E, Pietschmann P, Tangl S, Edelmayer M, Dobsak T, Teschler-Nicola M.",Int J Paleopathol. 2020 Sep;30:1-9. doi: 10.1016/j.ijpp.2019.12.009. Epub 2020 Feb 25.,Schamall D,Int J Paleopathol,2020,2020/02/29,,,10.1016/j.ijpp.2019.12.009,"search_01, search_02",2,duplicate
28218908,Cell-matrix signals specify bone endothelial cells during developmental osteogenesis,"Langen UH, Pitulescu ME, Kim JM, Enriquez-Gasca R, Sivaraj KK, Kusumbe AP, Singh A, Di Russo J, Bixel MG, Zhou B, Sorokin L, Vaquerizas JM, Adams RH.",Nat Cell Biol. 2017 Mar;19(3):189-201. doi: 10.1038/ncb3476. Epub 2017 Feb 20.,Langen UH,Nat Cell Biol,2017,2017/02/21,PMC5580829,EMS71152,10.1038/ncb3476,"search_01, search_02",2,duplicate
36828576,Micro-CT Analysis of Fat in the Killifish Nothobranchius furzeri,"Ripa R, Mesaros A, Symmons O, Ballhysa E, Dolfi L, Antebi A.",Cold Spring Harb Protoc. 2023 Aug 1;2023(8):107884. doi: 10.1101/pdb.prot107884.,Ripa R,Cold Spring Harb Protoc,2023,2023/02/24,,,10.1101/pdb.prot107884,"search_01, search_02, search_03",3,duplicate
34445794,CSBD Healing in Rats after Application of Bovine Xenogeneic Biomaterial Enriched with Magnesium Alloy,"Jerbić Radetić AT, Zoričić Cvek S, Tomas M, Erjavec I, Oguić M, Perić Kačarević Ž, Cvijanović Peloza O.",Int J Mol Sci. 2021 Aug 23;22(16):9089. doi: 10.3390/ijms22169089.,Jerbić Radetić AT,Int J Mol Sci,2021,2021/08/27,PMC8396602,,10.3390/ijms22169089,"search_01, search_02",2,duplicate
37769956,"Composition and micromechanical properties of the femoral neck compact bone in relation to patient age, sex and hip fracture occurrence","Kochetkova T, Hanke MS, Indermaur M, Groetsch A, Remund S, Neuenschwander B, Michler J, Siebenrock KA, Zysset P, Schwiedrzik J.",Bone. 2023 Dec;177:116920. doi: 10.1016/j.bone.2023.116920. Epub 2023 Sep 26.,Kochetkova T,Bone,2023,2023/09/28,,,10.1016/j.bone.2023.116920,"search_01, search_013, search_014, search_02",4,duplicate
36899904,Functionalizing Collagen Membranes with MSC-Conditioned Media Promotes Guided Bone Regeneration in Rat Calvarial Defects,"Shanbhag S, Kampleitner C, Al-Sharabi N, Mohamed-Ahmed S, Apaza Alccayhuaman KA, Heimel P, Tangl S, Beinlich A, Rana N, Sanz M, Kristoffersen EK, Mustafa K, Gruber R.",Cells. 2023 Feb 28;12(5):767. doi: 10.3390/cells12050767.,Shanbhag S,Cells,2023,2023/03/11,PMC10001262,,10.3390/cells12050767,"search_01, search_02",2,duplicate
34087386,Microgravity-induced alterations of mouse bones are compartment- and site-specific and vary with age,"Coulombe JC, Sarazin BA, Mullen Z, Ortega AM, Livingston EW, Bateman TA, Stodieck LS, Lynch ME, Ferguson VL.",Bone. 2021 Oct;151:116021. doi: 10.1016/j.bone.2021.116021. Epub 2021 Jun 2.,Coulombe JC,Bone,2021,2021/06/04,,,10.1016/j.bone.2021.116021,"search_01, search_013",2,duplicate
33178225,Distinct Roles of IL-1β and IL-18 in NLRC4-Induced Autoinflammation,"Sasaki Y, Otsuka K, Arimochi H, Tsukumo SI, Yasutomo K.",Front Immunol. 2020 Oct 14;11:591713. doi: 10.3389/fimmu.2020.591713. eCollection 2020.,Sasaki Y,Front Immunol,2020,2020/11/12,PMC7592392,,10.3389/fimmu.2020.591713,"search_01, search_02",2,duplicate
28573732,Error in geometric morphometric data collection: Combining data from multiple sources,"Robinson C, Terhune CE.",Am J Phys Anthropol. 2017 Sep;164(1):62-75. doi: 10.1002/ajpa.23257. Epub 2017 Jun 2.,Robinson C,Am J Phys Anthropol,2017,2017/06/03,,,10.1002/ajpa.23257,"search_01, search_013",2,duplicate
22019874,Structure and quantification of microvascularisation within mouse long bones: what and how should we measure?,"Roche B, David V, Vanden-Bossche A, Peyrin F, Malaval L, Vico L, Lafage-Proust MH.",Bone. 2012 Jan;50(1):390-9. doi: 10.1016/j.bone.2011.09.051. Epub 2011 Oct 6.,Roche B,Bone,2012,2011/10/25,,,10.1016/j.bone.2011.09.051,"search_01, search_02",2,duplicate
30738857,Effects of pH alteration on the pathogenesis of medication-related osteonecrosis of the jaw,"Kim JW, Alfafara AMD, Kim HY, Kim SY, Kim SJ.",Bone. 2019 May;122:45-51. doi: 10.1016/j.bone.2019.02.007. Epub 2019 Feb 8.,Kim JW,Bone,2019,2019/02/11,,,10.1016/j.bone.2019.02.007,"search_01, search_02",2,duplicate
35741043,"Combination of Carbonate Hydroxyapatite and Stem Cells from Human Deciduous Teeth Promotes Bone Regeneration by Enhancing BMP-2, VEGF and CD31 Expression in Immunodeficient Mice","Putranti NAR, Kunimatsu R, Rikitake K, Hiraki T, Nakajima K, Abe T, Tsuka Y, Sakata S, Nakatani A, Nikawa H, Tanimoto K.",Cells. 2022 Jun 13;11(12):1914. doi: 10.3390/cells11121914.,Putranti NAR,Cells,2022,2022/06/24,PMC9221865,,10.3390/cells11121914,"search_01, search_02",2,duplicate
